m/z	Intensity
396.86609	6313.00000
397.00772	4622.00000
397.00845	80717.00000
397.00919	497847.00000
397.00992	1091074.00000
397.01062	1790359.00000
397.01135	2088108.00000
397.01208	1227536.00000
397.01279	478018.00000
397.01352	231443.00000
397.01425	51564.00000
397.30627	6560.00000
397.58975	12808.00000
397.62012	7027.00000
397.89862	5794.00000
398.01294	13732.00000
398.01367	55998.00000
398.01440	43862.00000
398.01511	48024.00000
398.01584	21433.00000
398.21487	4321.00000
398.21561	6599.00000
398.38571	16768.00000
398.50516	3469.00000
399.00711	32597.00000
399.00784	189269.00000
399.00858	379170.00000
399.00928	512206.00000
399.01001	234107.00000
399.01074	119735.00000
399.01147	75465.00000
399.02017	11705.00000
399.02087	8627.00000
399.09262	5600.00000
399.09335	7921.00000
399.09406	14012.00000
399.37308	10547.00000
399.41006	3425.00000
400.02139	4747.00000
400.02213	7142.00000
400.02283	54786.00000
400.02356	27938.00000
400.02429	13387.00000
400.02502	11415.00000
400.07217	10768.00000
401.05728	12644.00000
401.05801	624161.00000
401.05875	1891462.00000
401.05945	3375584.00000
401.06018	5989543.00000
401.06091	7579379.00000
401.06165	5624562.00000
401.06238	2836150.00000
401.06308	1805303.00000
401.06381	453898.00000
401.06454	9324.00000
401.26141	9357.00000
401.52811	11638.00000
401.52884	16695.00000
401.79199	4840.00000
401.79346	14440.00000
401.87781	17518.00000
402.06180	38231.00000
402.06250	212688.00000
402.06323	699541.00000
402.06396	994779.00000
402.06470	823574.00000
402.06543	286138.00000
402.06616	125029.00000
402.06686	14889.00000
402.11417	8235.00000
402.13379	12230.00000
402.13452	14343.00000
402.26108	21880.00000
402.26181	18908.00000
402.31784	9767.00000
402.37457	24526.00000
402.55795	11549.00000
402.68460	9552.00000
402.68533	5335.00000
402.85422	6426.00000
402.86148	10975.00000
403.02240	9896.00000
403.02313	12788.00000
403.07556	14442.00000
403.07629	14513.00000
403.07703	16959.00000
403.35962	7362.00000
403.51697	7054.00000
403.61679	11690.00000
403.61752	9862.00000
403.61826	12661.00000
403.69333	10578.00000
403.69406	10616.00000
403.69479	23775.00000
403.84201	7423.00000
403.84274	7546.00000
403.86316	22529.00000
403.98416	6708.00000
404.36990	15888.00000
404.71716	12194.00000
405.13687	5234.00000
405.20111	19412.00000
405.42749	5920.00000
405.43845	4814.00000
405.69995	16877.00000
406.59833	4830.00000
406.59906	3852.00000
407.04974	8513.00000
407.06949	10406.00000
407.07022	11589.00000
407.07095	12571.00000
407.97379	13897.00000
408.18701	4017.00000
408.90036	12098.00000
408.90182	8609.00000
409.05072	11089.00000
409.71417	9627.00000
409.87204	10595.00000
410.30908	12001.00000
410.30981	21399.00000
411.11179	5957.00000
412.70557	5600.00000
412.70630	12996.00000
413.07263	3287.00000
413.51654	14290.00000
413.93188	17397.00000
413.93265	18514.00000
413.95993	14554.00000
413.96066	15611.00000
414.07877	8695.00000
414.20868	8721.00000
414.31351	7785.00000
414.47003	8284.00000
414.64285	9105.00000
414.82828	14656.00000
415.43130	6090.00000
415.43207	7445.00000
416.06662	12626.00000
416.06735	9639.00000
416.06808	9114.00000
416.59134	6845.00000
416.72610	12753.00000
416.72684	9498.00000
416.86606	4939.00000
416.93863	7913.00000
416.98898	11431.00000
416.99863	17917.00000
417.00677	14290.00000
417.02231	7180.00000
417.02307	174169.00000
417.02380	464685.00000
417.02454	716409.00000
417.02530	787992.00000
417.02603	440790.00000
417.02676	222954.00000
417.02750	17768.00000
417.03122	40918.00000
417.03195	174921.00000
417.03268	532677.00000
417.03345	901326.00000
417.03418	965348.00000
417.03491	448873.00000
417.03564	222201.00000
417.03641	47280.00000
417.09491	6874.00000
417.18158	7109.00000
417.34015	6968.00000
417.34088	15757.00000
417.51727	15741.00000
417.64624	8259.00000
418.03104	8440.00000
418.03177	19945.00000
418.09409	13270.00000
418.25726	18452.00000
418.25800	12574.00000
420.23651	13541.00000
420.59946	15629.00000
421.31238	9258.00000
421.31314	10510.00000
421.31387	46691.00000
421.31464	9344.00000
421.31537	8258.00000
421.60876	13034.00000
421.60950	11161.00000
422.04904	17638.00000
422.65656	6532.00000
423.03769	693465.00000
423.03845	1577337.00000
423.03918	4301866.00000
423.03995	9345235.00000
423.04068	21333051.00000
423.04141	36424779.00000
423.04218	35749470.00000
423.04291	18082776.00000
423.04367	9212368.00000
423.04440	5082255.00000
423.04517	2358403.00000
423.04590	887407.00000
423.04666	259329.00000
423.04739	25279.00000
423.54367	17174.00000
424.03873	31524.00000
424.03946	29829.00000
424.04022	43139.00000
424.04095	44557.00000
424.04172	551231.00000
424.04245	1319978.00000
424.04321	2508568.00000
424.04395	5035450.00000
424.04471	8185963.00000
424.04544	8341201.00000
424.04617	4722856.00000
424.04694	2611883.00000
424.04767	1468202.00000
424.04843	617095.00000
424.04916	112471.00000
424.36667	10691.00000
424.36743	14137.00000
424.45935	10578.00000
424.55948	20423.00000
424.56021	13954.00000
424.96539	8614.00000
425.04391	40167.00000
425.04468	140026.00000
425.04541	459022.00000
425.04617	672701.00000
425.04691	784132.00000
425.04767	925181.00000
425.04840	962629.00000
425.04916	643132.00000
425.04990	439980.00000
425.05066	102181.00000
425.05515	29592.00000
425.05588	70395.00000
425.05664	154625.00000
425.05737	226729.00000
425.05814	100420.00000
426.11844	13626.00000
426.37381	16544.00000
426.52734	5488.00000
426.52811	6694.00000
426.52884	6482.00000
426.64645	12844.00000
426.93045	24204.00000
428.01636	5831.00000
428.07565	16659.00000
428.12369	28281.00000
428.35938	12905.00000
428.36014	14819.00000
428.48627	12081.00000
428.48700	13926.00000
428.60638	8119.00000
428.66122	10513.00000
428.69952	6747.00000
428.77313	9190.00000
429.02853	9340.00000
429.40875	7812.00000
429.40952	7417.00000
429.41028	14496.00000
429.41101	8163.00000
429.89597	4532.00000
429.89822	4956.00000
430.23370	22619.00000
430.23444	17093.00000
430.34579	5456.00000
430.66415	18868.00000
430.94046	16527.00000
430.94119	17887.00000
431.18445	4524.00000
431.30347	15758.00000
431.34415	8864.00000
431.34641	8807.00000
431.35242	10559.00000
431.38858	4086.00000
431.39536	6574.00000
431.45715	5956.00000
431.46994	9302.00000
431.50610	6500.00000
431.62366	5338.00000
431.62518	13170.00000
431.80304	6045.00000
432.41299	8210.00000
432.41376	5769.00000
433.02267	12443.00000
433.96213	3983.00000
433.96362	15315.00000
434.05130	22058.00000
434.17676	2301.00000
434.17749	10145.00000
434.18732	8503.00000
434.69461	10602.00000
434.70822	9194.00000
434.86856	7401.00000
435.10913	10405.00000
436.23871	16160.00000
436.23947	12699.00000
436.30841	13982.00000
436.77374	8016.00000
436.77451	5548.00000
436.81088	22840.00000
436.81165	15882.00000
437.36295	20354.00000
437.39175	12860.00000
437.39252	9862.00000
437.39328	7390.00000
438.01630	10659.00000
438.01782	15221.00000
438.48557	10096.00000
438.75601	5056.00000
439.00372	8737.00000
439.00449	72726.00000
439.00525	256590.00000
439.00601	392161.00000
439.00677	265927.00000
439.00754	176673.00000
439.00830	4889.00000
439.01056	11366.00000
439.01132	295475.00000
439.01208	964496.00000
439.01285	1856676.00000
439.01361	3745673.00000
439.01437	6451452.00000
439.01514	7475566.00000
439.01590	4522162.00000
439.01663	2322015.00000
439.01740	1357707.00000
439.01816	588919.00000
439.01892	70544.00000
439.63779	9559.00000
440.01508	52779.00000
440.01584	434631.00000
440.01660	798413.00000
440.01736	1345119.00000
440.01813	1756066.00000
440.01889	1406917.00000
440.01965	808315.00000
440.02042	416212.00000
440.02118	137727.00000
440.15814	8559.00000
440.30960	7164.00000
440.84329	12788.00000
440.84406	7770.00000
440.84482	8175.00000
440.84558	11928.00000
440.97427	11685.00000
440.99408	5567.00000
440.99484	607110.00000
440.99561	2065333.00000
440.99637	4547078.00000
440.99713	8826866.00000
440.99789	18477420.00000
440.99866	27095396.00000
440.99942	23003808.00000
441.00018	11773659.00000
441.00095	6659409.00000
441.00171	3778046.00000
441.00247	1753578.00000
441.00323	366515.00000
441.00400	57205.00000
441.00476	5617.00000
441.01083	48874.00000
441.01160	254118.00000
441.01236	427089.00000
441.01312	514520.00000
441.01389	181285.00000
441.01465	53420.00000
441.01999	25974.00000
441.02075	57049.00000
441.02151	19330.00000
441.02228	24620.00000
441.03140	14182.00000
441.06265	5177.00000
441.10303	6924.00000
441.30417	12659.00000
441.99783	8042.00000
441.99860	137615.00000
441.99936	936691.00000
442.00012	2133071.00000
442.00089	3767889.00000
442.00165	5897291.00000
442.00241	6543479.00000
442.00317	4326742.00000
442.00394	2555515.00000
442.00470	1440263.00000
442.00546	347872.00000
442.00623	3786.00000
442.04892	7225.00000
442.16028	9070.00000
442.35477	4267.00000
442.46082	14979.00000
442.46158	13761.00000
442.65997	7270.00000
442.66074	9596.00000
442.99277	12433.00000
442.99353	634955.00000
442.99429	2258035.00000
442.99506	3912413.00000
442.99582	7599490.00000
442.99658	11769115.00000
442.99734	11556195.00000
442.99811	6564723.00000
442.99887	3783388.00000
442.99963	2132396.00000
443.00040	797116.00000
443.00116	123865.00000
443.00192	28483.00000
443.00269	23495.00000
443.00345	92238.00000
443.00421	93285.00000
443.00497	130500.00000
443.00574	90199.00000
443.00653	37233.00000
443.64880	5677.00000
443.99649	6448.00000
443.99725	30862.00000
443.99802	548433.00000
443.99878	1329700.00000
443.99954	2330680.00000
444.00031	2760625.00000
444.00107	1947672.00000
444.00183	897499.00000
444.00259	357163.00000
444.00336	29919.00000
444.00717	16477.00000
444.05762	4742.00000
444.11572	19287.00000
444.43988	6834.00000
444.60736	6015.00000
444.60812	5542.00000
444.60889	5261.00000
444.85904	6837.00000
444.85980	5116.00000
444.91718	6437.00000
444.99826	8646.00000
444.99902	7895.00000
445.01892	309075.00000
445.01968	1114451.00000
445.02045	2335691.00000
445.02124	4844655.00000
445.02200	8828881.00000
445.02277	10966098.00000
445.02353	6999792.00000
445.02429	3561890.00000
445.02505	2052857.00000
445.02582	931259.00000
445.02658	278067.00000
445.02734	74813.00000
445.02811	43253.00000
445.77142	15665.00000
445.77219	14564.00000
446.02188	21955.00000
446.02264	93945.00000
446.02341	344194.00000
446.02417	909975.00000
446.02493	1597163.00000
446.02570	2397840.00000
446.02646	1921097.00000
446.02722	1100091.00000
446.02798	597954.00000
446.02878	268954.00000
446.02954	122395.00000
446.07703	6985.00000
446.34442	4988.00000
446.34595	16087.00000
446.37662	5168.00000
447.02133	8195.00000
447.02209	7064.00000
447.02286	5393.00000
447.02518	32830.00000
447.02594	61320.00000
447.02670	93840.00000
447.02747	117558.00000
447.02823	162271.00000
447.02899	146250.00000
447.02979	97541.00000
447.03055	36740.00000
447.42789	15659.00000
447.82770	12134.00000
448.17163	14557.00000
448.28760	12035.00000
448.60406	18338.00000
448.60559	19372.00000
448.65784	21635.00000
448.76080	10387.00000
449.65256	11128.00000
449.69333	8555.00000
449.96103	7998.00000
449.96182	9583.00000
450.72769	10469.00000
450.81241	11234.00000
451.52121	6437.00000
451.52197	4879.00000
451.52353	4258.00000
453.14120	6994.00000
453.26013	9518.00000
453.40533	2632.00000
453.86423	6492.00000
454.02728	14845.00000
454.09375	13034.00000
454.38983	11812.00000
454.74014	7390.00000
454.98770	24253.00000
455.00241	4680.00000
455.71371	5192.00000
456.11411	85525.00000
456.11490	130881.00000
456.11566	199424.00000
456.11646	129146.00000
456.11722	28986.00000
456.43951	9933.00000
456.79297	10981.00000
457.04803	8243.00000
457.25900	46577.00000
457.25977	45811.00000
457.26056	61903.00000
457.26132	87180.00000
457.26208	61591.00000
457.26288	19183.00000
457.54602	14060.00000
457.71594	16762.00000
457.83081	15100.00000
457.83157	7007.00000
458.12967	24562.00000
458.13043	137985.00000
458.13120	146716.00000
458.13199	54756.00000
458.13275	12777.00000
458.19098	13122.00000
458.68338	13882.00000
458.71133	9559.00000
458.88226	7829.00000
458.88303	11284.00000
459.59427	3877.00000
459.93802	13461.00000
459.93881	14814.00000
459.93958	18523.00000
460.05551	15353.00000
460.17764	11426.00000
460.23679	8570.00000
460.30136	6658.00000
460.33484	8404.00000
460.34573	15863.00000
460.40643	12209.00000
460.40723	20184.00000
460.48505	10153.00000
460.73572	19494.00000
460.78787	9691.00000
460.93427	5501.00000
460.93661	4943.00000
460.98489	3667.00000
460.98566	60073.00000
460.98645	106163.00000
460.98721	82919.00000
460.98801	36294.00000
460.99188	72282.00000
460.99268	336567.00000
460.99344	997488.00000
460.99423	1813747.00000
460.99503	3401002.00000
460.99579	4347470.00000
460.99658	3245697.00000
460.99734	1729912.00000
460.99814	883613.00000
460.99890	405471.00000
460.99969	74162.00000
461.42422	5207.00000
461.87936	8466.00000
461.99631	91439.00000
461.99707	361127.00000
461.99786	625389.00000
461.99863	797238.00000
461.99942	794030.00000
462.00018	525937.00000
462.00098	343413.00000
462.00174	143420.00000
462.00253	34844.00000
462.00330	28501.00000
462.38074	14752.00000
462.90189	4297.00000
462.90268	6258.00000
462.90891	21935.00000
462.90970	24791.00000
462.97681	95583.00000
462.97760	261089.00000
462.97836	474015.00000
462.97916	711953.00000
462.97992	748405.00000
462.98071	433281.00000
462.98148	235289.00000
462.98227	53407.00000
462.99164	75322.00000
462.99240	101058.00000
462.99319	133883.00000
462.99399	157123.00000
462.99475	85827.00000
462.99554	60408.00000
462.99631	29595.00000
463.00101	29707.00000
463.00177	29541.00000
463.00256	26468.00000
463.09467	9430.00000
463.16336	5047.00000
463.63028	7451.00000
463.69434	23345.00000
463.87085	9406.00000
463.87164	9114.00000
463.98102	20698.00000
464.17166	5490.00000
464.17245	10833.00000
464.17325	9757.00000
464.52185	16852.00000
464.97537	31957.00000
464.97614	212745.00000
464.97693	281429.00000
464.97772	294278.00000
464.97849	216404.00000
464.97928	56303.00000
464.98007	23096.00000
465.30313	4357.00000
465.30392	4218.00000
465.30472	3203.00000
467.00174	41163.00000
467.00253	75518.00000
467.00333	115382.00000
467.00409	96210.00000
467.02368	12853.00000
467.05585	6771.00000
467.35455	6465.00000
468.18140	16169.00000
468.27322	9805.00000
468.72073	9632.00000
468.79926	7525.00000
468.88721	6678.00000
468.89743	18583.00000
468.95242	5472.00000
468.95319	13365.00000
469.47491	9474.00000
471.11655	12227.00000
471.53232	5879.00000
471.53311	9484.00000
471.60873	5791.00000
471.65756	23868.00000
471.79306	11990.00000
471.88052	7955.00000
471.88132	5800.00000
471.88208	4930.00000
472.05939	10919.00000
472.34155	10969.00000
472.35892	9977.00000
473.29984	4273.00000
473.36771	5154.00000
473.55081	4672.00000
473.75131	6107.00000
473.75528	5783.00000
474.04269	6266.00000
474.04349	17088.00000
474.04428	16009.00000
474.22119	7950.00000
474.53720	7690.00000
474.57117	6071.00000
474.63992	4995.00000
474.69760	6914.00000
475.10785	19889.00000
475.77536	2831.00000
476.10376	18113.00000
476.10455	12361.00000
476.10532	10755.00000
476.10611	12923.00000
476.10690	13000.00000
476.32141	7516.00000
476.61594	6585.00000
476.96603	20372.00000
476.96683	100492.00000
476.96759	162388.00000
476.96838	253310.00000
476.96918	285171.00000
476.96997	200315.00000
476.97076	96959.00000
476.97156	50328.00000
476.99612	17811.00000
476.99692	14099.00000
477.97101	31278.00000
477.97260	30446.00000
478.31363	8575.00000
478.63419	10693.00000
478.63498	7220.00000
478.66910	3742.00000
478.97150	13929.00000
478.97229	14828.00000
479.03976	5242.00000
479.21445	9314.00000
479.45029	10601.00000
479.45108	20775.00000
479.45187	20201.00000
479.51462	6612.00000
479.51620	5451.00000
479.74500	11264.00000
480.13516	6213.00000
480.13596	38320.00000
480.13675	21794.00000
480.13754	75025.00000
480.13834	26149.00000
480.13913	36005.00000
480.13992	2783.00000
480.35135	11419.00000
480.35214	14136.00000
480.45074	16398.00000
480.78870	15976.00000
480.86981	10477.00000
481.25568	8282.00000
482.06125	7282.00000
482.09711	11074.00000
482.35995	32054.00000
482.43405	12012.00000
482.63165	16395.00000
482.67307	6355.00000
482.73285	9054.00000
483.83246	10119.00000
483.94815	7317.00000
483.94894	15661.00000
484.01437	10827.00000
484.15402	4931.00000
484.63141	8478.00000
484.80072	15051.00000
484.95966	45994.00000
484.96045	81159.00000
485.74435	9242.00000
485.74515	16064.00000
485.81952	7651.00000
486.53531	8368.00000
486.53610	8660.00000
486.92102	5778.00000
486.95624	10430.00000
487.04669	10730.00000
487.04749	9983.00000
487.29807	8177.00000
488.01096	10004.00000
488.34274	5212.00000
489.39734	14842.00000
489.72159	4466.00000
489.72238	6528.00000
490.04913	9538.00000
490.65314	10775.00000
491.43036	14137.00000
491.57672	15365.00000
491.77939	7329.00000
492.08350	11157.00000
492.09637	8555.00000
492.54062	12240.00000
493.32983	14875.00000
494.19223	21873.00000
494.85608	10668.00000
495.05057	7403.00000
495.16193	7263.00000
495.16275	5368.00000
495.41217	13747.00000
496.27640	7082.00000
497.10901	11092.00000
497.59680	4852.00000
497.60568	19921.00000
497.60651	23326.00000
497.71249	8951.00000
498.49612	24120.00000
498.49857	27806.00000
498.53177	11304.00000
498.54633	14201.00000
498.54715	13056.00000
498.54794	5435.00000
499.05344	6761.00000
499.45300	9237.00000
499.45383	9422.00000
499.97275	19150.00000
500.10251	26332.00000
500.10333	11188.00000
500.45462	17820.00000
500.49277	10206.00000
500.53659	22758.00000
500.80280	26241.00000
500.80441	14191.00000
500.91724	8634.00000
500.92456	7917.00000
500.92535	8225.00000
501.12589	7331.00000
501.39389	13533.00000
501.66763	12541.00000
501.93414	13192.00000
501.93497	19703.00000
502.07391	7373.00000
502.07474	10103.00000
502.08286	15662.00000
502.17065	18112.00000
502.32916	11058.00000
502.44540	8501.00000
502.44623	7730.00000
503.06271	5758.00000
503.75690	8376.00000
503.77316	6275.00000
504.16321	3065.00000
504.34158	9541.00000
504.58435	5175.00000
504.58600	12041.00000
504.60312	9118.00000
504.97226	12712.00000
505.01138	11107.00000
505.10352	12223.00000
505.10431	8701.00000
505.48999	5034.00000
505.94351	8381.00000
505.98837	6517.00000
505.98920	18381.00000
506.11322	6343.00000
506.11404	22836.00000
506.11484	159715.00000
506.11566	199836.00000
506.11649	157480.00000
506.11731	29312.00000
506.20871	15403.00000
506.67725	3429.00000
506.83075	8521.00000
507.09698	8184.00000
507.11005	5711.00000
507.11905	16293.00000
507.37637	10191.00000
507.40579	22678.00000
507.40741	12861.00000
507.50464	16173.00000
510.22852	6388.00000
510.22934	9220.00000
510.23013	13893.00000
510.26620	22995.00000
510.35223	17013.00000
511.48529	3940.00000
511.48611	5367.00000
512.16638	4364.00000
512.16724	8630.00000
512.16803	14365.00000
512.18689	19990.00000
512.18774	13209.00000
512.36176	12712.00000
512.36261	6664.00000
513.36389	14638.00000
513.55133	10852.00000
513.55212	9560.00000
513.83246	7456.00000
513.83331	7897.00000
513.92786	10295.00000
514.27246	18296.00000
514.27325	9893.00000
514.37939	13919.00000
514.70764	7891.00000
514.96033	18163.00000
515.19165	13961.00000
515.21307	15649.00000
515.33246	12159.00000
515.50781	11015.00000
516.07874	18574.00000
516.12238	3004.00000
516.22211	6791.00000
516.22290	10367.00000
516.22375	12137.00000
516.22455	21578.00000
516.24268	5482.00000
516.34491	8842.00000
516.56500	9533.00000
516.91791	6412.00000
516.98059	10266.00000
516.98138	8093.00000
516.98224	7953.00000
517.07294	27072.00000
517.07373	113090.00000
517.07458	150440.00000
517.07544	260716.00000
517.07623	164156.00000
517.07709	80207.00000
517.07788	7824.00000
517.27423	20505.00000
517.38971	7677.00000
517.53741	16542.00000
517.53821	13234.00000
517.83203	26484.00000
518.09125	25680.00000
518.09204	16976.00000
518.11768	10777.00000
518.18121	7611.00000
518.35052	10117.00000
518.89404	13641.00000
518.89484	13150.00000
519.86450	6609.00000
519.92816	22237.00000
520.14569	9524.00000
520.70258	4181.00000
521.27551	9719.00000
521.41052	29853.00000
522.06256	6724.00000
522.08075	35087.00000
522.08160	353199.00000
522.08246	730657.00000
522.08325	1153312.00000
522.08411	1477924.00000
522.08490	1256571.00000
522.08575	743757.00000
522.08655	311128.00000
522.08740	58761.00000
522.10980	31490.00000
522.11060	34629.00000
522.42975	4572.00000
522.58478	12881.00000
523.08490	9143.00000
523.08575	97661.00000
523.08655	157629.00000
523.08740	186010.00000
523.08820	102913.00000
523.08905	75333.00000
523.09235	24256.00000
523.19690	14215.00000
523.27740	5756.00000
523.80188	9823.00000
523.82263	18283.00000
523.91730	8786.00000
523.95715	8637.00000
524.09583	59794.00000
524.09662	535467.00000
524.09747	1187487.00000
524.09833	2023649.00000
524.09912	2927591.00000
524.09998	3150721.00000
524.10077	2135199.00000
524.10162	1285424.00000
524.10248	679187.00000
524.10327	161504.00000
524.10413	13473.00000
524.12238	8709.00000
524.12323	292971.00000
524.12402	962526.00000
524.12488	1729036.00000
524.12573	1982101.00000
524.12653	1694728.00000
524.12738	985442.00000
524.12817	422928.00000
524.12903	59797.00000
524.12988	9052.00000
524.20380	4256.00000
524.57007	5657.00000
524.57092	6847.00000
525.10022	122506.00000
525.10107	307674.00000
525.10187	633552.00000
525.10272	807760.00000
525.10358	649009.00000
525.10437	388386.00000
525.10522	152183.00000
525.12762	60050.00000
525.12848	120905.00000
525.12933	175393.00000
525.13013	112675.00000
525.13098	42739.00000
525.13184	24313.00000
525.17584	4501.00000
525.64392	22181.00000
526.11310	20080.00000
526.11389	35137.00000
526.11475	85432.00000
526.11560	42880.00000
526.11639	39398.00000
526.13055	8311.00000
526.13885	13727.00000
526.13971	112609.00000
526.14050	306350.00000
526.14136	413707.00000
526.14221	268696.00000
526.14301	54355.00000
526.75641	16840.00000
526.75720	15524.00000
526.75806	10219.00000
526.97699	12325.00000
527.14520	15659.00000
527.80835	13729.00000
528.09503	15781.00000
528.09589	64038.00000
528.09668	159925.00000
528.09753	85797.00000
528.09839	63037.00000
528.18756	4890.00000
528.47522	17116.00000
528.47601	17961.00000
528.60529	12799.00000
528.70203	4375.00000
529.02399	13664.00000
529.87445	7033.00000
529.87531	8522.00000
530.95959	16681.00000
530.96045	17808.00000
530.98132	7118.00000
530.98218	8013.00000
531.08417	8907.00000
531.14514	12847.00000
531.62262	3962.00000
531.99817	14583.00000
531.99902	17863.00000
532.09357	16685.00000
532.09521	5886.00000
533.19354	9842.00000
533.24878	19698.00000
533.26892	15420.00000
533.36694	5924.00000
533.46075	10481.00000
533.48334	19541.00000
533.86548	14339.00000
533.87634	14834.00000
533.90906	11307.00000
533.91827	8135.00000
533.91907	8328.00000
533.91992	11242.00000
533.94843	12483.00000
533.94928	14041.00000
533.95013	51636.00000
534.18396	6110.00000
534.26025	14373.00000
534.26111	9546.00000
534.59564	6298.00000
534.85236	4622.00000
535.19128	21140.00000
535.23492	10983.00000
535.43549	13007.00000
535.57648	9132.00000
535.72424	12799.00000
535.84601	5614.00000
536.57086	11771.00000
536.94482	10301.00000
537.68134	10716.00000
537.68219	10285.00000
537.81927	7105.00000
537.82013	12458.00000
538.05566	40033.00000
538.05652	111229.00000
538.05737	135108.00000
538.05817	99372.00000
538.05902	30308.00000
538.29797	20258.00000
538.29883	15647.00000
538.33838	10162.00000
538.40741	7261.00000
538.45288	5973.00000
538.45789	5859.00000
538.49579	6295.00000
538.70789	7686.00000
538.87970	4625.00000
538.95715	9781.00000
539.09186	15700.00000
539.09271	10705.00000
539.09442	7156.00000
539.12305	10608.00000
539.83411	6824.00000
540.04144	8400.00000
540.07007	107335.00000
540.07092	231414.00000
540.07178	379983.00000
540.07263	478501.00000
540.07343	442777.00000
540.07428	252632.00000
540.07513	58892.00000
540.07764	3499.00000
540.69995	5915.00000
540.80792	8103.00000
541.07532	45245.00000
541.07617	73794.00000
541.07703	78584.00000
541.07788	59824.00000
541.07867	30065.00000
541.54199	4783.00000
542.05450	33279.00000
542.05536	72631.00000
542.05615	139501.00000
542.05701	162891.00000
542.05786	92903.00000
542.05872	22051.00000
542.05957	15704.00000
542.43286	32199.00000
542.74890	6044.00000
542.82068	5702.00000
543.14441	6454.00000
543.14526	7066.00000
543.61792	7279.00000
543.74731	15830.00000
543.79297	3214.00000
543.79382	11884.00000
544.08820	8449.00000
544.08905	60129.00000
544.08990	258271.00000
544.09076	318349.00000
544.09161	249309.00000
544.09247	121177.00000
544.09326	44451.00000
544.34796	5139.00000
544.42926	4357.00000
544.51135	11939.00000
544.56378	7661.00000
544.59430	12901.00000
544.62811	7893.00000
544.62982	9552.00000
545.09210	7973.00000
545.09296	10139.00000
545.23267	12459.00000
545.30725	23673.00000
545.30811	33617.00000
545.53680	9727.00000
545.53766	5783.00000
545.53851	3118.00000
545.53931	4355.00000
545.87402	6998.00000
546.10284	12229.00000
546.10370	70992.00000
546.10455	299625.00000
546.10541	680727.00000
546.10626	866393.00000
546.10712	775069.00000
546.10797	208001.00000
546.10883	88678.00000
546.10962	7570.00000
546.31818	9939.00000
546.61578	8661.00000
546.75916	7787.00000
546.75995	20131.00000
546.76080	19151.00000
546.76166	13196.00000
546.82697	8337.00000
546.90503	8071.00000
548.12122	15407.00000
548.12207	16281.00000
548.12292	15574.00000
548.18066	11451.00000
548.18152	13819.00000
548.27917	19011.00000
549.41956	11111.00000
550.07440	23142.00000
550.07526	79498.00000
550.07611	192557.00000
550.07697	304776.00000
550.07782	392161.00000
550.07867	219402.00000
550.07953	99914.00000
550.09998	90215.00000
550.10077	622878.00000
550.10162	1574958.00000
550.10248	2584446.00000
550.10333	3722692.00000
550.10419	3571045.00000
550.10504	2284176.00000
550.10590	976375.00000
550.10675	335600.00000
550.10760	30181.00000
550.41901	12796.00000
550.49048	8247.00000
550.49133	9312.00000
550.84119	11787.00000
551.10425	15501.00000
551.10510	116217.00000
551.10596	288135.00000
551.10681	482670.00000
551.10767	464150.00000
551.10852	147943.00000
551.10938	50628.00000
551.11023	14678.00000
553.11908	7437.00000
553.38098	10738.00000
553.73682	16364.00000
553.75476	8726.00000
553.83844	10718.00000
553.95538	7650.00000
553.96051	5053.00000
554.99054	8296.00000
554.99139	11641.00000
555.07086	15492.00000
555.51276	6401.00000
555.51361	11494.00000
555.51447	13923.00000
555.97192	16090.00000
556.39026	10179.00000
557.08521	6484.00000
557.74457	12123.00000
558.09930	6018.00000
558.10016	7785.00000
558.33752	6461.00000
558.37866	4893.00000
558.37952	3940.00000
559.18036	11045.00000
559.22235	4033.00000
559.31073	9951.00000
559.69940	6072.00000
559.70026	8038.00000
559.70111	8497.00000
559.96887	5415.00000
559.96973	13796.00000
559.97742	6690.00000
559.97827	8035.00000
560.05811	10016.00000
560.05896	10790.00000
560.06927	8434.00000
560.62311	6954.00000
561.06116	12804.00000
561.06201	47474.00000
561.06293	87525.00000
561.06378	24857.00000
561.06464	14239.00000
561.51837	4677.00000
561.51923	5709.00000
561.66278	9049.00000
561.78571	9062.00000
562.06512	12390.00000
562.06598	22609.00000
562.06683	72784.00000
562.06769	158670.00000
562.06854	473648.00000
562.06946	706234.00000
562.07031	984430.00000
562.07117	1023175.00000
562.07202	637758.00000
562.07288	341891.00000
562.07373	30658.00000
562.15283	11345.00000
562.34894	14386.00000
562.58551	8380.00000
562.75757	11803.00000
563.07086	10845.00000
563.07172	10819.00000
563.07257	31087.00000
563.07343	46696.00000
563.07428	51245.00000
563.07513	19789.00000
563.07599	18213.00000
563.15692	5077.00000
563.52539	8808.00000
563.72687	6982.00000
563.72772	6203.00000
564.00677	10265.00000
564.03522	11161.00000
564.03607	55557.00000
564.03693	99736.00000
564.03784	97469.00000
564.03870	25765.00000
564.17737	4887.00000
564.18860	5601.00000
565.11597	19565.00000
565.30396	4509.00000
565.97943	12168.00000
566.06921	74885.00000
566.07007	358677.00000
566.07092	628080.00000
566.07178	723536.00000
566.07263	395468.00000
566.07349	165330.00000
566.07434	10372.00000
567.07330	13491.00000
567.07416	89359.00000
567.07501	17144.00000
567.07587	22330.00000
567.07672	10882.00000
567.07758	24839.00000
567.07849	14830.00000
567.37305	8355.00000
567.93042	9860.00000
